UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A009H935,A0A009H935_9GAMM,,,,UPI00044622C1,1310608,EXA94895.1,,EXA94895.1,EXA94895.1
A0A009GWA0,A0A009GWA0_9GAMM,,WP_017403376.1,,UPI0002F42558,1310608,EXA94894.1,,EXA94894.1,WP_017403376.1
A0A009HRN4,A0A009HRN4_9GAMM,,WP_000113715.1,,UPI00026E17B9,1310608,EXA94893.1,,EXA94893.1,WP_000113715.1
A0A009HPL4,A0A009HPL4_9GAMM,,WP_005066940.1,,UPI0002D1033B,1310608,EXA93662.1,,EXA93662.1,WP_005066940.1
A0A009GP99,A0A009GP99_9GAMM,,WP_004735509.1,,UPI0002CFBA04,1310608,EXA93661.1,,EXA93661.1,WP_004735509.1
A0A009H5D6,A0A009H5D6_9GAMM,,WP_004735507.1,,UPI0002D082F6,1310608,EXA93660.1,,EXA93660.1,WP_004735507.1
A0A009GSR4,A0A009GSR4_9GAMM,,,,UPI0002CE92DD,1310608,EXA93659.1,,EXA93659.1,EXA93659.1
A0A009HPL0,A0A009HPL0_9GAMM,,WP_005066945.1,,UPI0002D0B3EE,1310608,EXA93657.1,,EXA93657.1,WP_005066945.1
A0A009HLE3,A0A009HLE3_ACIB9,,WP_032051725.1,,UPI000453089C,1310613,EXB03865.1,,EXB03865.1,WP_032051725.1
A0A009HNA2,A0A009HNA2_ACIB9,,WP_000701730.1,,UPI0001AF0A9B,1310613,EXB05617.1,,EXB05617.1,WP_000701730.1
A0A009IPA0,A0A009IPA0_ACIB9,,,,UPI0001AF0A9C,1310613,EXB05618.1,,EXB05618.1,EXB05618.1
A0A009ILP9,A0A009ILP9_ACIB9,,WP_001087629.1,,UPI0001AF0A9D,1310613,EXB05619.1,,EXB05619.1,WP_001087629.1
A0A009NMQ9,A0A009NMQ9_9GAMM,,,,UPI00029E6261,1310652,EXB78150.1,,EXB78150.1,EXB78150.1
A0A009MKB2,A0A009MKB2_9GAMM,,WP_002113649.1,,UPI0001CF7506,1310652,EXB78149.1,,EXB78149.1,WP_002113649.1
A0A009MHU1,A0A009MHU1_9GAMM,,WP_001289330.1,,UPI0000F2F710,1310652,EXB76563.1,,EXB76563.1,WP_001289330.1
A0A009NCJ7,A0A009NCJ7_9GAMM,,WP_002121526.1,,UPI0001CF7724,1310652,EXB76562.1,,EXB76562.1,WP_002121526.1
A0A009MGS7,A0A009MGS7_9GAMM,,WP_031985328.1,,UPI00045136A7,1310652,EXB76560.1,,EXB76560.1,WP_031985328.1
A0A009NCJ2,A0A009NCJ2_9GAMM,,WP_002121604.1,,UPI0001CF7729,1310652,EXB76557.1,,EXB76557.1,WP_002121604.1
A0A009NJB8,A0A009NJB8_9GAMM,,WP_000433912.1,,UPI0002831A6A,1310652,EXB76556.1,,EXB76556.1,WP_000433912.1
A0A009MGS3,A0A009MGS3_9GAMM,,WP_002121538.1,,UPI00029E6255,1310652,EXB76555.1,,EXB76555.1,WP_002121538.1
A0A009MH06,A0A009MH06_9GAMM,,WP_002113832.1,,UPI00029E55CA,1310652,EXB76144.1,,EXB76144.1,WP_002113832.1
A0A009NBW4,A0A009NBW4_9GAMM,,WP_002113516.1,,UPI0001CF748A,1310652,EXB76143.1,,EXB76143.1,WP_002113516.1
A0A009NIJ3,A0A009NIJ3_9GAMM,,,,UPI0002833BC9,1310652,EXB76142.1,,EXB76142.1,EXB76142.1
A0A009MFZ0,A0A009MFZ0_9GAMM,,,,UPI00029E11D6,1310652,EXB76141.1,,EXB76141.1,EXB76141.1
A0A009MY51,A0A009MY51_9GAMM,,WP_002113829.1,,UPI0001CF7488,1310652,EXB76140.1,,EXB76140.1,WP_002113829.1
A0A009RSB7,A0A009RSB7_9GAMM,,,,UPI0004450CA2,1310637,EXC30218.1,,EXC30218.1,EXC30218.1
A0A009MH04,A0A009MH04_9GAMM,,WP_002113715.1,,UPI0001CF7487,1310652,EXB76139.1,,EXB76139.1,WP_002113715.1
A0A009HVS4,A0A009HVS4_ACIB9,,WP_000735501.1,,UPI0002833EF3,1310613,EXB07060.1,,EXB07060.1,WP_000735501.1
A0A009I9J0,A0A009I9J0_ACIB9,,WP_000753357.1,,UPI0000F3006A,1310613,EXB07056.1,,EXB07056.1,WP_000753357.1
A0A009IQG5,A0A009IQG5_ACIB9,,WP_000843791.1,,UPI000165E859,1310613,EXB06028.1,,EXB06028.1,WP_000843791.1
A0A009IMP7,A0A009IMP7_ACIB9,,WP_032051086.1,,UPI00044638F0,1310613,EXB05984.1,,EXB05984.1,WP_032051086.1
A0A009IMP1,A0A009IMP1_ACIB9,,WP_000907606.1,,UPI000172FD08,1310613,EXB05979.1,,EXB05979.1,WP_000907606.1
A0A009IM77,A0A009IM77_ACIB9,,WP_000414929.1,,UPI000165E22A,1310613,EXB05834.1,,EXB05834.1,WP_000414929.1
A0A009IPU7,A0A009IPU7_ACIB9,60876004,WP_000095311.1,,UPI000165E22B,1310613,EXB05833.1,,EXB05833.1,WP_000095311.1
A0A009HS41,A0A009HS41_ACIB9,,,,UPI000165E22E,1310613,EXB05830.1,,EXB05830.1,EXB05830.1
A0A009IM73,A0A009IM73_ACIB9,,WP_000922092.1,,UPI000165E22F,1310613,EXB05829.1,,EXB05829.1,WP_000922092.1
A0A009HRP3,A0A009HRP3_ACIB9,,WP_000572501.1,,UPI0001AF0AA3,1310613,EXB05625.1,,EXB05625.1,WP_000572501.1
A0A009IPA4,A0A009IPA4_ACIB9,,WP_000101621.1,,UPI0001AF0AA1,1310613,EXB05623.1,,EXB05623.1,WP_000101621.1
A0A009HNA6,A0A009HNA6_ACIB9,,WP_000344079.1,,UPI0001AF0AA0,1310613,EXB05622.1,,EXB05622.1,WP_000344079.1
A0A009HRP1,A0A009HRP1_ACIB9,,WP_000838342.1,,UPI0001AF0A9E,1310613,EXB05620.1,,EXB05620.1,WP_000838342.1
A0A009I9J4,A0A009I9J4_ACIB9,66395562,WP_001181667.1,,UPI000153C026,1310613,EXB07061.1,,EXB07061.1,WP_001181667.1
A0A009QX15,A0A009QX15_9GAMM,,WP_002113649.1,,UPI0001CF7506,1310637,EXC30219.1,,EXC30219.1,WP_002113649.1
A0A009SEZ5,A0A009SEZ5_ACIBA,,WP_004742105.1,,UPI0002CF9AA9,1310630,EXC45202.1,,EXC45202.1,WP_004742105.1
A0A009TIY0,A0A009TIY0_ACIBA,,,,UPI0002E4F0A0,1310630,EXC51366.1,,EXC51366.1,EXC51366.1
A0A010TFK9,A0A010TFK9_PSEFL,,WP_019689255.1,,UPI0002EFBACC,1042209,EXF95932.1,,EXF95932.1,WP_019689255.1
A0A010SYZ9,A0A010SYZ9_PSEFL,,WP_019689230.1,,UPI0002F79AFD,1042209,EXF95918.1,,EXF95918.1,WP_019689230.1
A0A010TFJ4,A0A010TFJ4_PSEFL,,WP_019689229.1,,UPI000306A650,1042209,EXF95917.1,,EXF95917.1,WP_019689229.1
A0A010RUF5,A0A010RUF5_PSEFL,,WP_019689228.1,,UPI0002F2B548,1042209,EXF95916.1,,EXF95916.1,WP_019689228.1
A0A010ST23,A0A010ST23_PSEFL,,WP_019689227.1,,UPI0003028ED6,1042209,EXF95915.1,,EXF95915.1,WP_019689227.1
A0A010S5U5,A0A010S5U5_PSEFL,,WP_019689225.1,,UPI00030124C4,1042209,EXF95914.1,,EXF95914.1,WP_019689225.1
A0A010TF34,A0A010TF34_PSEFL,,WP_019689907.1,,UPI0003682919,1042209,EXF95772.1,,EXF95772.1,WP_019689907.1
A0A010RU02,A0A010RU02_PSEFL,,WP_019689906.1,,UPI0003087C47,1042209,EXF95771.1,,EXF95771.1,WP_019689906.1
A0A010SSL3,A0A010SSL3_PSEFL,,,,UPI0002F0C378,1042209,EXF95770.1,,EXF95770.1,EXF95770.1
A0A010S5B5,A0A010S5B5_PSEFL,,WP_019689904.1,,UPI00030DC472,1042209,EXF95769.1,,EXF95769.1,WP_019689904.1
A0A010SYH9,A0A010SYH9_PSEFL,,,,UPI00030A4A65,1042209,EXF95768.1,,EXF95768.1,EXF95768.1
A0A010TCX6,A0A010TCX6_PSEFL,,WP_019691464.1,,UPI0003640389,1042209,EXF95127.1,,EXF95127.1,WP_019691464.1
A0A010RRT3,A0A010RRT3_PSEFL,,WP_019691463.1,,UPI000376ED0D,1042209,EXF95126.1,,EXF95126.1,WP_019691463.1
A0A010SWA2,A0A010SWA2_PSEFL,,WP_019691459.1,,UPI00037363EC,1042209,EXF95123.1,,EXF95123.1,WP_019691459.1
A0A010TCX2,A0A010TCX2_PSEFL,,WP_019691458.1,,UPI0003647997,1042209,EXF95122.1,,EXF95122.1,WP_019691458.1
A0A010S1A0,A0A010S1A0_PSEFL,,,,UPI000369F071,1042209,EXF94644.1,,EXF94644.1,EXF94644.1
A0A010J3A6,A0A010J3A6_9GAMM,,WP_032003727.1,,UPI00044CCBE6,1310681,EXE63600.1,,EXE63600.1,WP_032003727.1
A0A010JX02,A0A010JX02_9GAMM,,WP_032003726.1,,UPI00045116FA,1310681,EXE63599.1,,EXE63599.1,WP_032003726.1
A0A010KC09,A0A010KC09_9GAMM,,,,UPI00044E1956,1310681,EXE63598.1,,EXE63598.1,EXE63598.1
A0A010ITG1,A0A010ITG1_9GAMM,,,,UPI000416840C,1310681,EXE63597.1,,EXE63597.1,EXE63597.1
A0A010JNI5,A0A010JNI5_9GAMM,,WP_032003724.1,,UPI0004508009,1310681,EXE63596.1,,EXE63596.1,WP_032003724.1
A0A010J3A1,A0A010J3A1_9GAMM,,WP_017481053.1,,UPI000345C8E0,1310681,EXE63595.1,,EXE63595.1,WP_017481053.1
A0A010JN33,A0A010JN33_9GAMM,,WP_032003611.1,,UPI000453A425,1310681,EXE63456.1,,EXE63456.1,WP_032003611.1
A0A010J2V9,A0A010J2V9_9GAMM,,WP_032003610.1,,UPI000450053C,1310681,EXE63455.1,,EXE63455.1,WP_032003610.1
A0A010IT25,A0A010IT25_9GAMM,,,,UPI00029E6261,1310681,EXE63452.1,,EXE63452.1,EXE63452.1
A0A010JN29,A0A010JN29_9GAMM,,WP_002113649.1,,UPI0001CF7506,1310681,EXE63451.1,,EXE63451.1,WP_002113649.1
A0A010IN13,A0A010IN13_9GAMM,,,,UPI000448019F,1310681,EXE61677.1,,EXE61677.1,EXE61677.1
A0A010S6E2,A0A010S6E2_PSEFL,46907538,WP_019689429.1,,UPI00030C7246,1042209,EXF96089.1,,EXF96089.1,WP_019689429.1
A0A010RUW5,A0A010RUW5_PSEFL,,WP_019689431.1,,UPI0002E87C5E,1042209,EXF96091.1,,EXF96091.1,WP_019689431.1
A0A010ZMX1,A0A010ZMX1_9BACT,,,,UPI00044A2222,866499,EXG78592.1,,EXG78592.1,EXG78592.1
A0A010ZIT7,A0A010ZIT7_9BACT,,WP_034441967.1,,UPI000453A8DD,866499,EXG78599.1,,EXG78599.1,WP_034441967.1
A0A011N170,A0A011N170_9PROT,,,,UPI00045054F3,1454001,EXI68616.1,,EXI68616.1,EXI68616.1
A0A011NVH6,A0A011NVH6_9PROT,,,,UPI0004514572,1454001,EXI68615.1,,EXI68615.1,EXI68615.1
A0A011PQL3,A0A011PQL3_9PROT,,,,UPI000448799F,1454001,EXI68614.1,,EXI68614.1,EXI68614.1
A0A011MFM3,A0A011MFM3_9PROT,,,,UPI00045156E0,1454001,EXI68613.1,,EXI68613.1,EXI68613.1
A0A011NVJ6,A0A011NVJ6_9PROT,,,,UPI00044F9E73,1454001,EXI68612.1,,EXI68612.1,EXI68612.1
A0A011MFL8,A0A011MFL8_9PROT,,,,UPI0004508E24,1454001,EXI68608.1,,EXI68608.1,EXI68608.1
A0A011N138,A0A011N138_9PROT,,,,UPI000448796F,1454001,EXI68571.1,,EXI68571.1,EXI68571.1
A0A011PPE8,A0A011PPE8_9PROT,,,,UPI0004475E62,1454001,EXI68184.1,,EXI68184.1,EXI68184.1
A0A011NTA2,A0A011NTA2_9PROT,,,,UPI000450DB72,1454001,EXI67817.1,,EXI67817.1,EXI67817.1
A0A011M9R7,A0A011M9R7_9PROT,,,,UPI00044D081D,1454001,EXI66453.1,,EXI66453.1,EXI66453.1
A0A011M9R1,A0A011M9R1_9PROT,,,,UPI00044E7B8E,1454001,EXI66448.1,,EXI66448.1,EXI66448.1
A0A011PDY4,A0A011PDY4_9PROT,,,,UPI00044C633E,1454001,EXI64479.1,,EXI64479.1,EXI64479.1
A0A010ZZW5,A0A010ZZW5_9ACTN,,WP_051570652.1,,UPI00044ED271,927661,EXG82747.1,,EXG82747.1,WP_051570652.1
A0A010IXQ4,A0A010IXQ4_9GAMM,,WP_032004689.1,,UPI00044DB12D,1310681,EXE61675.1,,EXE61675.1,WP_032004689.1
A0A010ZX60,A0A010ZX60_9ACTN,,,,UPI000445CE36,927661,EXG81802.1,,EXG81802.1,EXG81802.1
A0A010ZSZ2,A0A010ZSZ2_9ACTN,,,,UPI00045304CA,927661,EXG81799.1,,EXG81799.1,EXG81799.1
A0A010ZVE7,A0A010ZVE7_9ACTN,,,,UPI00044723CA,927661,EXG81182.1,,EXG81182.1,EXG81182.1
A0A010Z015,A0A010Z015_9ACTN,,WP_035849846.1,,UPI00044600A4,927661,EXG80773.1,,EXG80773.1,WP_035849846.1
A0A010ZUA8,A0A010ZUA8_9ACTN,,,,UPI000448519C,927661,EXG80772.1,,EXG80772.1,EXG80772.1
A0A010ZS90,A0A010ZS90_9ACTN,,,,UPI00044CE831,927661,EXG80087.1,,EXG80087.1,EXG80087.1
A0A010YIK2,A0A010YIK2_9ACTN,,WP_035848869.1,,UPI00044CB1F9,927661,EXG80085.1,,EXG80085.1,WP_035848869.1
A0A010ZN18,A0A010ZN18_9ACTN,,WP_035848868.1,,UPI00044BD29F,927661,EXG80084.1,,EXG80084.1,WP_035848868.1
A0A010YY02,A0A010YY02_9ACTN,,,,UPI00044C5A21,927661,EXG80083.1,,EXG80083.1,EXG80083.1
A0A010YIJ6,A0A010YIJ6_9ACTN,,WP_035848864.1,,UPI000448EF44,927661,EXG80080.1,,EXG80080.1,WP_035848864.1
A0A010ZM47,A0A010ZM47_9ACTN,,WP_035848505.1,,UPI00045175E7,927661,EXG79734.1,,EXG79734.1,WP_035848505.1
A0A010YV28,A0A010YV28_9ACTN,,,,UPI00044D5694,927661,EXG79013.1,,EXG79013.1,EXG79013.1
A0A010YV23,A0A010YV23_9ACTN,,WP_035847351.1,,UPI000451CC4C,927661,EXG79008.1,,EXG79008.1,WP_035847351.1
A0A011AAG3,A0A011AAG3_9ACTN,,WP_051569514.1,,UPI0004499EBE,927661,EXG79006.1,,EXG79006.1,WP_051569514.1
A0A010YNQ9,A0A010YNQ9_9ACTN,,WP_035851242.1,,UPI0004481780,927661,EXG81800.1,,EXG81800.1,WP_035851242.1
A0A013SYV3,A0A013SYV3_9GAMM,,WP_033847519.1,,UPI00044784E7,1310764,EXS36307.1,,EXS36307.1,WP_033847519.1
A0A010JRJ7,A0A010JRJ7_9GAMM,,WP_032004687.1,,UPI000448E7B0,1310681,EXE61674.1,,EXE61674.1,WP_032004687.1
A0A010IN08,A0A010IN08_9GAMM,,,,UPI00044E9222,1310681,EXE61672.1,,EXE61672.1,EXE61672.1
A0A009SHK4,A0A009SHK4_ACIBA,,WP_032067791.1,,UPI000449A28B,1310630,EXC53311.1,,EXC53311.1,WP_032067791.1
A0A009T259,A0A009T259_ACIBA,66395497,WP_001286115.1,,UPI000165ED82,1310630,EXC53310.1,,EXC53310.1,WP_001286115.1
A0A009SGI0,A0A009SGI0_ACIBA,,WP_032068112.1,,UPI00044AEE25,1310630,EXC52079.1,,EXC52079.1,WP_032068112.1
A0A009TC34,A0A009TC34_ACIBA,60876004,WP_000095311.1,,UPI000165E22B,1310630,EXC52078.1,,EXC52078.1,WP_000095311.1
A0A009SYU8,A0A009SYU8_ACIBA,,,,UPI000165E22E,1310630,EXC52075.1,,EXC52075.1,EXC52075.1
A0A009SGH5,A0A009SGH5_ACIBA,,WP_000922089.1,,UPI000173017E,1310630,EXC52074.1,,EXC52074.1,WP_000922089.1
A0A009TKV7,A0A009TKV7_ACIBA,66397243,WP_001271636.1,,UPI000165E3F7,1310630,EXC52037.1,,EXC52037.1,WP_001271636.1
A0A009SE42,A0A009SE42_ACIBA,,,,UPI000165E3F8,1310630,EXC52036.1,,EXC52036.1,EXC52036.1
A0A009SYQ1,A0A009SYQ1_ACIBA,,,,UPI0000F2FBE5,1310630,EXC52035.1,,EXC52035.1,EXC52035.1
A0A009SGC7,A0A009SGC7_ACIBA,66397246,WP_000086293.1,,UPI0000F2FBE4,1310630,EXC52034.1,,EXC52034.1,WP_000086293.1
A0A009TBY8,A0A009TBY8_ACIBA,,,,UPI0002AED228,1310630,EXC52033.1,,EXC52033.1,EXC52033.1
A0A009TKV0,A0A009TKV0_ACIBA,,WP_032068076.1,,UPI00044856AE,1310630,EXC52032.1,,EXC52032.1,WP_032068076.1
A0A009SE39,A0A009SE39_ACIBA,,WP_032068074.1,,UPI00044F3484,1310630,EXC52031.1,,EXC52031.1,WP_032068074.1
A0A009SYP4,A0A009SYP4_ACIBA,66397250,WP_000490551.1,,UPI000165E4C0,1310630,EXC52030.1,,EXC52030.1,WP_000490551.1
A0A009SGC1,A0A009SGC1_ACIBA,66397251,WP_001024697.1,,UPI000165E4C1,1310630,EXC52029.1,,EXC52029.1,WP_001024697.1
A0A009TBM6,A0A009TBM6_ACIBA,,WP_000078452.1,,UPI00017300E7,1310630,EXC51911.1,,EXC51911.1,WP_000078452.1
A0A009TKF5,A0A009TKF5_ACIBA,60879310,WP_000080538.1,,UPI00003D9849,1310630,EXC51910.1,,EXC51910.1,WP_000080538.1
A0A009SDS3,A0A009SDS3_ACIBA,,WP_000148660.1,,UPI00017300E8,1310630,EXC51909.1,,EXC51909.1,WP_000148660.1
A0A009SYA2,A0A009SYA2_ACIBA,66396990,WP_001284535.1,,UPI00017300E9,1310630,EXC51908.1,,EXC51908.1,WP_001284535.1
A0A009SFX8,A0A009SFX8_ACIBA,,,,UPI000445C7D6,1310630,EXC51907.1,,EXC51907.1,EXC51907.1
A0A009TBM2,A0A009TBM2_ACIBA,,,,UPI00044C9967,1310630,EXC51906.1,,EXC51906.1,EXC51906.1
A0A009TKE8,A0A009TKE8_ACIBA,66396988,WP_000513044.1,,UPI00017300EB,1310630,EXC51905.1,,EXC51905.1,WP_000513044.1
A0A009SDR8,A0A009SDR8_ACIBA,,WP_032068163.1,,UPI0004483CEB,1310630,EXC51904.1,,EXC51904.1,WP_032068163.1
A0A009SY95,A0A009SY95_ACIBA,,WP_000171430.1,,UPI0002833958,1310630,EXC51903.1,,EXC51903.1,WP_000171430.1
A0A009SFX3,A0A009SFX3_ACIBA,,WP_032068161.1,,UPI000452CA4C,1310630,EXC51902.1,,EXC51902.1,WP_032068161.1
A0A009SWW5,A0A009SWW5_ACIBA,,WP_000644295.1,,UPI0001D31E79,1310630,EXC51369.1,,EXC51369.1,WP_000644295.1
A0A009SED1,A0A009SED1_ACIBA,,WP_032068348.1,,UPI00044B23D3,1310630,EXC51368.1,,EXC51368.1,WP_032068348.1
A0A009TPL9,A0A009TPL9_ACIBA,,WP_000731729.1,,UPI0000F2F78E,1310630,EXC53312.1,,EXC53312.1,WP_000731729.1
A0A009TFM4,A0A009TFM4_ACIBA,,,,UPI000165ED83,1310630,EXC53313.1,,EXC53313.1,EXC53313.1
A0A009SJZ7,A0A009SJZ7_ACIBA,,,,UPI00017303D3,1310630,EXC53314.1,,EXC53314.1,EXC53314.1
A0A009T263,A0A009T263_ACIBA,,WP_000350419.1,,UPI0000F2F78C,1310630,EXC53315.1,,EXC53315.1,WP_000350419.1
A0A010JHV7,A0A010JHV7_9GAMM,,WP_017385470.1,,UPI00031FF455,1310681,EXE61671.1,,EXE61671.1,WP_017385470.1
A0A010IXP8,A0A010IXP8_9GAMM,,WP_032004682.1,,UPI00044FA9B1,1310681,EXE61670.1,,EXE61670.1,WP_032004682.1
A0A010JRJ3,A0A010JRJ3_9GAMM,,,,UPI0002EE67C2,1310681,EXE61669.1,,EXE61669.1,EXE61669.1
A0A009YSZ2,A0A009YSZ2_9GAMM,,WP_034697634.1,,UPI000452CFF7,1310601,EXD37564.1,,EXD37564.1,WP_034697634.1
A0A009ZLW3,A0A009ZLW3_9GAMM,,,,UPI0004457267,1310601,EXD37563.1,,EXD37563.1,EXD37563.1
A0A009YSY5,A0A009YSY5_9GAMM,,WP_034697629.1,,UPI00044C4F5E,1310601,EXD37559.1,,EXD37559.1,WP_034697629.1
A0A009YLL5,A0A009YLL5_9GAMM,66212280,WP_004997280.1,,UPI0002D02A01,1310601,EXD36911.1,,EXD36911.1,WP_004997280.1
A0A009YLL0,A0A009YLL0_9GAMM,,WP_034698364.1,,UPI00044B5875,1310601,EXD36906.1,,EXD36906.1,WP_034698364.1
A0A009YR05,A0A009YR05_9GAMM,,,,UPI000447F486,1310601,EXD36894.1,,EXD36894.1,EXD36894.1
A0A009YKG9,A0A009YKG9_9GAMM,66212959,WP_004998511.1,,UPI0002CE65E9,1310601,EXD36506.1,,EXD36506.1,WP_004998511.1
A0A009Z865,A0A009Z865_9GAMM,66212958,WP_004998510.1,,UPI0002D005E1,1310601,EXD36505.1,,EXD36505.1,WP_004998510.1
A0A009YPW2,A0A009YPW2_9GAMM,66212957,WP_004998507.1,,UPI0002CFB852,1310601,EXD36504.1,,EXD36504.1,WP_004998507.1
A0A009ZIX8,A0A009ZIX8_9GAMM,,,,UPI00039CED30,1310601,EXD36503.1,,EXD36503.1,EXD36503.1
A0A010K6G6,A0A010K6G6_9GAMM,,,,UPI00044A586C,1310681,EXE61673.1,,EXE61673.1,EXE61673.1
A0A009ZVG4,A0A009ZVG4_9GAMM,66212955,WP_004998503.1,,UPI0002CD785C,1310601,EXD36502.1,,EXD36502.1,WP_004998503.1
A0A009YHA9,A0A009YHA9_9GAMM,,WP_034699452.1,,UPI000445BE47,1310601,EXD35366.1,,EXD35366.1,WP_034699452.1
A0A009Z4W6,A0A009Z4W6_9GAMM,,WP_034699450.1,,UPI00044737C2,1310601,EXD35365.1,,EXD35365.1,WP_034699450.1
A0A009YLS6,A0A009YLS6_9GAMM,,WP_005002441.1,,UPI0002D1126C,1310601,EXD35364.1,,EXD35364.1,WP_005002441.1
A0A009ZFR5,A0A009ZFR5_9GAMM,,,,UPI0003A234D5,1310601,EXD35363.1,,EXD35363.1,EXD35363.1
A0A009ZS88,A0A009ZS88_9GAMM,,WP_034699447.1,,UPI000452EF32,1310601,EXD35362.1,,EXD35362.1,WP_034699447.1
A0A009YHA7,A0A009YHA7_9GAMM,,WP_034699445.1,,UPI00044F0713,1310601,EXD35361.1,,EXD35361.1,WP_034699445.1
A0A009Z4W0,A0A009Z4W0_9GAMM,,WP_034699444.1,,UPI00044A99F3,1310601,EXD35360.1,,EXD35360.1,WP_034699444.1
A0A009T3V7,A0A009T3V7_ACIBA,,WP_032059101.1,,UPI00044FC77E,1310630,EXC53943.1,,EXC53943.1,WP_032059101.1
A0A009SLR5,A0A009SLR5_ACIBA,,,,UPI0004484A65,1310630,EXC53942.1,,EXC53942.1,EXC53942.1
A0A009THE7,A0A009THE7_ACIBA,,WP_001007578.1,,UPI0002B9151C,1310630,EXC53941.1,,EXC53941.1,WP_001007578.1
A0A009TFM9,A0A009TFM9_ACIBA,,WP_002132457.1,,UPI0002986D17,1310630,EXC53318.1,,EXC53318.1,WP_002132457.1
A0A009TPM2,A0A009TPM2_ACIBA,,WP_032067793.1,,UPI00045245DA,1310630,EXC53317.1,,EXC53317.1,WP_032067793.1
A0A009SHL2,A0A009SHL2_ACIBA,66395502,WP_000819048.1,,UPI000165F158,1310630,EXC53316.1,,EXC53316.1,WP_000819048.1
A0A009Z860,A0A009Z860_9GAMM,,,,UPI0002DF6475,1310601,EXD36500.1,,EXD36500.1,EXD36500.1
A0A013U340,A0A013U340_9GAMM,,,,UPI0004494D9F,1310764,EXS36308.1,,EXS36308.1,EXS36308.1
E9S979,E9S979_RUMAL,,WP_002847521.1,,UPI0001CEF1DC,246199,EGC04168.1,,WP_002847521.1,WP_002847521.1
A0AA46S7X0,A0AA46S7X0_9GAMM,66210477,WP_004994300.1,,UPI0002CF5ED3,108980,UYF75120.1,,WP_004994300.1,WP_004994300.1
A0A009ZHH3,A0A009ZHH3_9GAMM,66210271,WP_004993957.1,,UPI0002D01749,1310601,EXD35973.1,,WP_004993957.1,WP_004993957.1
A0A009TQX5,A0A009TQX5_ACIBA,,WP_004739843.1,,UPI0002CEC2FF,1310630,EXC53722.1,,WP_004739843.1,WP_004739843.1
A0A009SNL0,A0A009SNL0_ACIBA,,WP_004739417.1,,UPI0002CE3F91,1310630,EXC48402.1,,WP_004739417.1,WP_004739417.1
A0A009HAK7,A0A009HAK7_9GAMM,,WP_004992793.1,,UPI00029AAFC2,1310608,EXB01142.1,,WP_004992793.1,WP_004992793.1
A0A1C2TCB1,A0A1C2TCB1_ACIPI,,WP_005802754.1,,UPI0001CF77C3,48296,OCZ30169.1; OTK62582.1,,WP_005802754.1,WP_005802754.1
A0A3G6XYP5,A0A3G6XYP5_ACIPI,,WP_005076460.1,,UPI0002CF0AD7,48296,BBQ49140.1,,WP_005076460.1,WP_005076460.1
A0A8I1HD19,A0A8I1HD19_ACIPI,,WP_005073995.1,,UPI0002D0A38A,48296,MBK1446240.1,,WP_005073995.1,WP_005073995.1
A0A009QVR5,A0A009QVR5_9GAMM,,WP_005072715.1,,UPI0002CF25B0,1310637,EXC29651.1,,WP_005072715.1,WP_005072715.1
A0A0Q1PP49,A0A0Q1PP49_ACIPI,,WP_005069366.1,,UPI0001CF75AC,48296,AMX19343.1; BBQ48910.1; GEA67418.1; KRI48214.1; MBJ8429015.1; MBK1443184.1; OCZ05003.1; OTK62183.1; PPC03777.1; QIT18049.1,,WP_005069366.1,WP_005069366.1
A0A009TCZ0,A0A009TCZ0_ACIBA,,WP_002123852.1,,UPI00029814A0,1310630,EXC52389.1,,WP_002123852.1,WP_002123852.1
A0A1C2T1Z5,A0A1C2T1Z5_ACIPI,,WP_002119561.1,,UPI00029E5202,48296,OCY92509.1; OTK53883.1,,WP_002119561.1,WP_002119561.1
A0A0Q2ABI1,A0A0Q2ABI1_ACIPI,,WP_005804634.1,,UPI0001CF803E,48296,AZC00040.1; KRI47992.1; MBJ8429918.1; MBK1444498.1; OCY92505.1; OTK53887.1; PPC00751.1; QIT16674.1; USU95182.1,,WP_005804634.1,WP_005804634.1
A0A009QMC4,A0A009QMC4_9GAMM,,WP_032063794.1,,UPI00044EAA0F,1310637,EXC26077.1,,WP_032063794.1,WP_032063794.1
A0A009RHH7,A0A009RHH7_9GAMM,,WP_032063793.1,,UPI0004534721,1310637,EXC26076.1,,WP_032063793.1,WP_032063793.1
A0A009RQM1,A0A009RQM1_9GAMM,,WP_032063791.1,,UPI00044DACBE,1310637,EXC26075.1,,WP_032063791.1,WP_032063791.1
A0A009QKA7,A0A009QKA7_9GAMM,,WP_032063790.1,,UPI000452CFE6,1310637,EXC26074.1,,WP_032063790.1,WP_032063790.1
A0A009R4N4,A0A009R4N4_9GAMM,,WP_032063789.1,,UPI00044DC456,1310637,EXC26073.1,,WP_032063789.1,WP_032063789.1
A0A009RHH2,A0A009RHH2_9GAMM,,WP_032063786.1,,UPI000452DCCB,1310637,EXC26071.1,,WP_032063786.1,WP_032063786.1
A0A009RQL5,A0A009RQL5_9GAMM,,WP_032063785.1,,UPI0004454DD2,1310637,EXC26070.1,,WP_032063785.1,WP_032063785.1
A0A009QKA0,A0A009QKA0_9GAMM,,WP_032063784.1,,UPI00044CAB8C,1310637,EXC26069.1,,WP_032063784.1,WP_032063784.1
