UniProtKB_AC,UniProtKB_ID,GeneID,RefSeq,PDB,UniParc,NCBI_taxon,EMBL_CDS,Ensembl,target,ncbi_code
A0A062WRZ9,A0A062WRZ9_9ACTN,,WP_043591753.1,,UPI000461AFD3,683305,KDA41278.1,,WP_043591753.1,WP_043591753.1
A0A0I9S7T4,A0A0I9S7T4_BACFG,,WP_044301044.1,,UPI0005C7A6AD,817,KFX73865.1; QCQ49694.1,,WP_044301044.1,WP_044301044.1
A0A0I9S7S8,A0A0I9S7S8_BACFG,,WP_044301045.1,,UPI0005C7BC3A,817,KFX73867.1; QCQ49696.1,,WP_044301045.1,WP_044301045.1
A0A0I9S869,A0A0I9S869_BACFG,,WP_044301049.1,,UPI0005C7E2BD,817,HJH45985.1; KFX73871.1; QCQ49701.1,,WP_044301049.1,WP_044301049.1
A0A060ZVV0,A0A060ZVV0_9ACTN,,WP_044576016.1,,UPI0004993E8D,576784,CDR10225.1,,CDR10225.1,WP_044576016.1
A0A061A1U7,A0A061A1U7_9ACTN,,WP_044579713.1,,UPI0004996AD3,576784,CDR16277.1,,WP_044579713.1,WP_044579713.1
A0A061A271,A0A061A271_9ACTN,,WP_044579716.1,,UPI00049956AE,576784,CDR16287.1,,WP_044579716.1,WP_044579716.1
A0A068QM08,A0A068QM08_9GAMM,,WP_045967687.1,,UPI0004A86BFE,351671,CDG15738.1,,WP_045967687.1,WP_045967687.1
A0A062V1U2,A0A062V1U2_9EURY,,WP_048091217.1,,UPI0004A0730F,1392998,KCZ71332.1,,KCZ71332.1,WP_048091217.1
A0A7Z7LB74,A0A7Z7LB74_MYCMC,58110275,WP_020862607.1,,UPI0001793D82,40477,SRX68929.1,,WP_020862607.1,WP_020862607.1
A0A060H6P8,A0A060H6P8_XYLFS,,WP_020852736.1,,UPI00003808BD,155920,AIC11273.1,,WP_020852736.1,WP_020852736.1
A0A0I9UN59,A0A0I9UN59_BACFG,,WP_005789488.1,,UPI0002692C2A,817,HJH45983.1; KFX73869.1; QCQ49700.1,,WP_005789488.1,WP_005789488.1
A0A9D2VPV5,A0A9D2VPV5_BACFG,,WP_005789497.1,,UPI0002692C2C,817,HJH45980.1,,WP_005789497.1,WP_005789497.1
A0A0E2AQZ2,A0A0E2AQZ2_BACFG,,WP_005793667.1,,UPI00025FD201,997883,EIY96747.1,,WP_005793667.1,WP_005793667.1
A0A9X8RGT0,A0A9X8RGT0_CLODI,,WP_011861413.1,,UPI0000DA5395,1496,SJR94659.1; VHZ13343.1,,WP_011861413.1,WP_011861413.1
A0A014MFF0,A0A014MFF0_MYCMC,,WP_017697953.1,,UPI00034A2E6B,1188246,EXU60290.1,,WP_017697953.1,WP_017697953.1
A0A014KTK7,A0A014KTK7_MYCMC,,WP_017697954.1,,UPI000347F5DF,1188246,EXU60291.1,,WP_017697954.1,WP_017697954.1
A0A014NN31,A0A014NN31_MYCMC,,WP_017697955.1,,UPI00034956E1,1188246,EXU60292.1,,WP_017697955.1,WP_017697955.1
A0A014LZG3,A0A014LZG3_MYCMC,,WP_017698097.1,,UPI00034AE46B,1188246,EXU60123.1,,WP_017698097.1,WP_017698097.1
A0A060H2W5,A0A060H2W5_XYLFS,,WP_020850880.1,,UPI0000459BC8,155920,AIC11114.1,,WP_020850880.1,WP_020850880.1
A0A060H726,A0A060H726_XYLFS,,WP_020850881.1,,UPI0000380E8F,155920,AIC11115.1,,WP_020850881.1,WP_020850881.1
A0A060HCK6,A0A060HCK6_XYLFS,,WP_020850882.1,,UPI0000380E90,155920,AIC11116.1,,WP_020850882.1,WP_020850882.1
A0A060HA39,A0A060HA39_XYLFS,,WP_020850945.1,,UPI0000459BE7,155920,AIC09797.1,,WP_020850945.1,WP_020850945.1
A0A060HDW5,A0A060HDW5_XYLFS,,WP_020850948.1,,UPI000057ABB9,155920,AIC11132.1,,WP_020850948.1,WP_020850948.1
A0A031JWD5,A0A031JWD5_9SPHN,,WP_008830746.1,,UPI00027CC549,158500,AOR79921.1; EZP81209.1,,WP_008830746.1,WP_008830746.1
A0A031JXP9,A0A031JXP9_9SPHN,,WP_008831045.1,,UPI00027CAB42,158500,EZP81710.1,,WP_008831045.1,WP_008831045.1
A0A031JID7,A0A031JID7_9SPHN,,WP_008831690.1,,UPI00027C9C26,158500,AOR79755.1; EZP73012.1,,WP_008831690.1,WP_008831690.1
A0A031JNZ8,A0A031JNZ8_9SPHN,,WP_008833013.1,,UPI00027CB25A,158500,AOR78261.1; EZP79496.1,,WP_008833013.1,WP_008833013.1
A0A067YBD2,A0A067YBD2_9CAUD,22474962,YP_009110735.1,,UPI0004A87C2E,1151014,AGZ17750.1,,YP_009110735.1,YP_009110735.1
A0A125VBA8,A0A125VBA8_9CAUD,66355692,WP_009894433.1,,UPI00016C5BAE,1677909,AKP41295.1; AKP44624.1,,WP_009894433.1,WP_009894433.1
A0A125V5A4,A0A125V5A4_9CAUD,,WP_009896517.1,,UPI00016C65BF,1677909,AKP42507.1,,WP_009896517.1,WP_009896517.1
A0A069AIW5,A0A069AIW5_CLODI,,WP_009898415.1,,UPI00016C62C6,1496,CDS92651.1,,CDS92651.1,WP_009898415.1
A0A125YEG6,A0A125YEG6_9CAUD,66355694,WP_009899649.1,,UPI00016C5BB0,1677909,AKP41293.1; AKP44622.1,,WP_009899649.1,WP_009899649.1
A0A5C6KW66,A0A5C6KW66_BACFG,66328618,WP_008768854.1,,UPI0001BD90C2,817,TWV66839.1,,WP_008768854.1,WP_008768854.1
A0A5C6J509,A0A5C6J509_BACFG,,WP_005815846.1,,UPI0001AFB955,817,KAA4755353.1; KAA4996683.1; KAA5176220.1; TWV36476.1; UVO88601.1; UVR46816.1,,WP_005815846.1,WP_005815846.1
A0A9Q9LM01,A0A9Q9LM01_BACFG,,WP_005815531.1,,UPI0002808C1B,817,UVO88810.1,,WP_005815531.1,WP_005815531.1
A0A060H3A7,A0A060H3A7_XYLFS,,WP_020852737.1,,UPI00003808BE,155920,AIC11274.1,,WP_020852737.1,WP_020852737.1
A0A067YAR6,A0A067YAR6_9CAUD,22474963,YP_009110736.1,,UPI0004A87905,1151014,AGZ17751.1,,YP_009110736.1,YP_009110736.1
I9BFN1,I9BFN1_BACFG,,WP_005794634.1,,UPI0000F02D30,997881,EIY98595.1,,WP_005794634.1,WP_005794634.1
Q5LDS2,Q5LDS2_BACFN,,WP_005794640.1,,UPI00004E23FB,272559,CAH07734.1,,WP_005794640.1,WP_005794640.1
U6R8I6,U6R8I6_9BACT,79858537,WP_004326021.1,,UPI00018434BC,1121098,EOA52700.1,,WP_004326021.1,WP_004326021.1
F9Z8I0,F9Z8I0_ODOSD,69856813,WP_005940377.1,,UPI0001FC2B7D,709991,ADY31896.1,,WP_005940377.1,WP_005940377.1
U6RD54,U6RD54_9BACT,69856838,WP_005940325.1,,UPI0001B4A1C6,1121098,EOA54569.1,,WP_005940325.1,WP_005940325.1
D7I7R3,D7I7R3_9BACE,78583315,WP_005798284.1,,UPI0001B1C0D8,469585,EFI06124.1,,WP_005798284.1,WP_005798284.1
D7I7R2,D7I7R2_9BACE,78583316,WP_008620879.1,,UPI0001B1C0D7,469585,EFI06123.1,,WP_008620879.1,WP_008620879.1
R6CE78,R6CE78_9BACT,69740640,WP_004326295.1,,UPI00018A1516,1263040,CDA71229.1,,WP_004326295.1,WP_004326295.1
I8YY58,I8YY58_9BACE,,WP_007219415.1,,UPI000268EE23,997887,EIY68100.1,,WP_007219415.1,WP_007219415.1
I9U8Z2,I9U8Z2_PHOVU,,WP_005850354.1,,UPI000268E053,997891,EIY78478.1,,WP_005850354.1,WP_005850354.1
E1WWR4,E1WWR4_BACF6,,WP_008657541.1,,UPI0001AFB9A9,862962,CBW24090.1,,WP_008657541.1,WP_008657541.1
C3R953,C3R953_9BACT,83159617,WP_004292755.1,,UPI0001A243F6,556260,EEO45561.1,,WP_004292755.1,WP_004292755.1
F7LQ77,F7LQ77_BACFG,,WP_008659855.1,,UPI00021326FB,817,EGN07784.1,,WP_008659855.1,WP_008659855.1
K6BWH3,K6BWH3_9BACT,,WP_008669104.1,,UPI0001B1C207,658661,EKN32603.1,,WP_008669104.1,WP_008669104.1
D4VD48,D4VD48_PHOVU,79858530,WP_005846360.1,,UPI0001BC7D65,702446,EFG16351.1,,WP_005846360.1,WP_005846360.1
K5CPF9,K5CPF9_9BACE,,WP_007761505.1,,UPI00028D04F6,997888,EKJ91255.1,,WP_007761505.1,WP_007761505.1
C9KVC7,C9KVC7_9BACE,66360345,WP_007751516.1,,UPI0001843A16,483215,EEX46033.1,,WP_007751516.1,WP_007751516.1
E1WWT6,E1WWT6_BACF6,,WP_005793660.1,,UPI0001AFBA06,862962,CBW24112.1,,WP_005793660.1,WP_005793660.1
Q5LC95,Q5LC95_BACFN,66328398,WP_005788073.1,,UPI000043E95E,272559,CAH08270.1,,WP_005788073.1,WP_005788073.1
Q5LCM2,Q5LCM2_BACFN,66328596,WP_005793807.1,,UPI000043E8A9,272559,CAH08142.1,,WP_005793807.1,WP_005793807.1
B3JIN4,B3JIN4_9BACT,69838964,WP_007569317.1,,UPI0001787C29,470145,EDV01174.1,,WP_007569317.1,WP_007569317.1
F7LPJ6,F7LPJ6_BACFG,,WP_005793809.1,,UPI000043E8A8,817,EGN08190.1; KAA5207265.1; MCZ2586002.1; MCZ2703058.1; PJY69971.1; UVR46795.1,,WP_005793809.1,WP_005793809.1
F7LPJ5,F7LPJ5_BACFG,,WP_005793811.1,,UPI000043E8A7,817,EGN08189.1; MCZ2586003.1; MCZ2703059.1; PJY69969.1; UVR46794.1,,WP_005793811.1,WP_005793811.1
F7LPJ4,F7LPJ4_BACFG,,WP_005793813.1,,UPI000043E8A6,817,EGN08188.1; MCZ2586004.1; MCZ2703060.1; PJY69970.1; TWV34922.1; UVR46793.1,,WP_005793813.1,WP_005793813.1
I9TFU0,I9TFU0_9BACE,64231074,WP_007219414.1,,UPI000268EE24,997887,EIY68101.1,,WP_007219414.1,WP_007219414.1
B3JIP4,B3JIP4_9BACT,69838971,WP_007569332.1,,UPI0001787C08,470145,EDV01184.1,,WP_007569332.1,WP_007569332.1
D1JNG1,D1JNG1_BACFG,,WP_005806155.1,,UPI0001BD90BF,817,EGN08165.1; KAA5208241.1; QCQ46219.1; TWV66842.1; UVR46769.1,,WP_005806155.1,WP_005806155.1
F7LNJ8,F7LNJ8_BACFG,,WP_005786397.1,,UPI000043E5BD,817,EGN08750.1; KAA4749614.1; KAA4996348.1; KAA5208577.1; MCZ2571953.1; MCZ2586948.1; MCZ2704659.1; OCR32800.1; UVO91971.1,,WP_005786397.1,WP_005786397.1
F7LPJ1,F7LPJ1_BACFG,,WP_005793825.1,,UPI0002132CAE,817,EGN08185.1; MCZ2703064.1,,WP_005793825.1,WP_005793825.1
F7LPI9,F7LPI9_BACFG,,WP_005793829.1,,UPI000043E8A0,817,EGN08183.1; KAA5208257.1; MCZ2586009.1; MCZ2703066.1; PJY70010.1; TWV35350.1; UVR46787.1,,WP_005793829.1,WP_005793829.1
U6R8I9,U6R8I9_9BACT,60060795,WP_005943920.1,,UPI00018434C4,1121098,EOA52705.1,,WP_005943920.1,WP_005943920.1
B3JIP5,B3JIP5_9BACT,69838972,WP_007569334.1,,UPI0001787CA3,470145,EDV01185.1,,WP_007569334.1,WP_007569334.1
B3CHB4,B3CHB4_9BACE,60923454,WP_005776811.1,,UPI000005B2DE,471870,EDV05528.1,,WP_005776811.1,WP_005776811.1
Q5LCP9,Q5LCP9_BACFN,66328621,WP_005793854.1,,UPI000043E890,272559,CAH08115.1,,WP_005793854.1,WP_005793854.1
U6RAD7,U6RAD7_9BACT,60060798,WP_005943907.1,,UPI00018434BD,1121098,EOA52701.1,,WP_005943907.1,WP_005943907.1
Q5LCQ9,Q5LCQ9_BACFN,66328637,WP_008768837.1,,UPI00004E2503,272559,CAH08105.1,,WP_008768837.1,WP_008768837.1
I8YY98,I8YY98_9BACE,64231034,WP_004289407.1,,UPI000189E960,997887,EIY68140.1,,WP_004289407.1,WP_004289407.1
E1WWT9,E1WWT9_BACF6,,WP_005793656.1,,UPI000043E917,862962,CBW24115.1,,WP_005793656.1,WP_005793656.1
I9FC01,I9FC01_9BACT,64231037,WP_004289403.1,,UPI000189E95C,997876,EIY30754.1,,WP_004289403.1,WP_004289403.1
G5SSN6,G5SSN6_9BACT,78583319,WP_005798290.1,,UPI0001B1C0D4,762968,EHG99673.1,,WP_005798290.1,WP_005798290.1
E1WN91,E1WN91_BACF6,,WP_005815924.1,,UPI0001DDDA11,862962,CBW22885.1,,WP_005815924.1,WP_005815924.1
F7LXI0,F7LXI0_BACFG,66281461,WP_005836710.1,,UPI000213339F,817,EGM98420.1; TWV44081.1; UVO88073.1,,WP_005836710.1,WP_005836710.1
E1WWT5,E1WWT5_BACF6,,WP_014299377.1,,UPI0001DDE23F,862962,CBW24111.1,,WP_014299377.1,WP_014299377.1
Q2J8I7,Q2J8I7_FRACC,,WP_011437433.1,,UPI000053C1AB,106370,ABD12405.1,,WP_011437433.1,WP_011437433.1
K9CZ78,K9CZ78_SPHYA,,WP_004206958.1,,UPI00029E6E0B,883163,EKU77308.1,,WP_004206958.1,WP_004206958.1
E1WWR2,E1WWR2_BACF6,,WP_014299360.1,,UPI0001DDE0D4,862962,CBW24088.1,,WP_014299360.1,WP_014299360.1
D7GIR3,D7GIR3_PROFC,61222839,WP_013160377.1,,UPI0001D5CA26,754252,CBL55985.1,,WP_013160377.1,WP_013160377.1
P9WJS2,MOAA1_MYCTO,45427108,WP_003900633.1,,UPI000012F2CC,83331,AAK47531.1,,WP_003900633.1,WP_003900633.1
D7GIR4,D7GIR4_PROFC,,WP_013160378.1,,UPI0001D5CA27,754252,CBL55986.1,,WP_013160378.1,WP_013160378.1
E1WVQ6,E1WVQ6_BACF6,,WP_014299328.1,,UPI0001DDDB73,862962,CBW23965.1,,WP_014299328.1,WP_014299328.1
Q5LJ36,Q5LJ36_BACFN,,WP_010991886.1,,UPI00004E1EF7,272559,CAH05840.1,,WP_010991886.1,WP_010991886.1
F7LV39,F7LV39_BACFG,,WP_009293028.1,,UPI0001DDDF6D,817,EGN03549.1; KAA4993972.1; MCZ2706321.1,,WP_009293028.1,WP_009293028.1
F7LT70,F7LT70_BACFG,78583318,WP_005798287.1,,UPI0001B1C0D5,817,EGN05869.1,,WP_005798287.1,WP_005798287.1
I9VNJ1,I9VNJ1_BACFG,,WP_005798707.1,,UPI00004E2669,997881,EIY97336.1,,WP_005798707.1,WP_005798707.1
I9I5B6,I9I5B6_9BACE,64231035,WP_004289406.1,,UPI000189E95F,997887,EIY68139.1,,WP_004289406.1,WP_004289406.1
A0A015T313,A0A015T313_BACFG,,WP_032586860.1,,UPI00044E3532,1339315,EXY76932.1,,EXY76932.1,WP_032586860.1
A0A031GVZ4,A0A031GVZ4_9BURK,,WP_034750633.1,,UPI00044BEEB8,29581,EZP40105.1; TNC75588.1,,WP_034750633.1,WP_034750633.1
A0A1H7P5Z0,A0A1H7P5Z0_9GAMM,,WP_035267631.1,,UPI00044BEA8A,346222,SEL30487.1,,WP_035267631.1,WP_035267631.1
A0A059E5R6,A0A059E5R6_9PROT,,WP_034815529.1,,UPI000458D450,1207058,KCZ62920.1,,WP_034815529.1,WP_034815529.1
A0A6A2FXC6,A0A6A2FXC6_BACUN,,WP_032581399.1,,UPI00044FE1E6,820,KAB4166363.1,,WP_032581399.1,WP_032581399.1
A0A6N3V7I9,A0A6N3V7I9_BACOV,66281462,WP_029257182.1,,UPI0001B1C206,28116,KAA3803430.1,,WP_029257182.1,WP_029257182.1
A0A015XAH3,A0A015XAH3_BACFG,,WP_032529217.1,,UPI00044AF571,1339327,EXZ31095.1,,WP_032529217.1,WP_032529217.1
A0A016FPM5,A0A016FPM5_BACFG,,WP_032532830.1,,UPI00044BB084,1339337,EYA20163.1,,EYA20163.1,WP_032532830.1
A0A016GIX3,A0A016GIX3_BACFG,,WP_032532832.1,,UPI000450063D,1339337,EYA20165.1,,EYA20165.1,WP_032532832.1
A0A016GJ76,A0A016GJ76_BACFG,,WP_032532887.1,,UPI0004493208,1339337,EYA20315.1,,WP_032532887.1,WP_032532887.1
A0A016EQ86,A0A016EQ86_BACFG,,WP_032532891.1,,UPI00044DFCC2,1339337,EYA20319.1,,WP_032532891.1,WP_032532891.1
A0A015STF0,A0A015STF0_BACFG,,WP_022347307.1,,UPI00033998CA,1339315,EXY75464.1,,WP_022347307.1,WP_022347307.1
A0A4S3IM65,A0A4S3IM65_BACFG,,WP_025814042.1,,UPI0004476115,817,KAA5206588.1; MCZ2587424.1,,WP_025814042.1,WP_025814042.1
A0A016EFF8,A0A016EFF8_BACFG,,WP_032533197.1,,UPI00044C4649,1339337,EYA19251.1,,WP_032533197.1,WP_032533197.1
A0A853Q078,A0A853Q078_BACFG,,WP_032569504.1,,UPI0004523EC1,817,OCR35844.1,,WP_032569504.1,WP_032569504.1
A0A015U022,A0A015U022_BACFG,,WP_032572848.1,,UPI00044D73C1,1339316,EXY88052.1,,WP_032572848.1,WP_032572848.1
A0A4V1YRS4,A0A4V1YRS4_9BACE,,WP_032557935.1,,UPI0004504584,28111,RYT67090.1,,WP_032557935.1,WP_032557935.1
A0A5C6L138,A0A5C6L138_BACFG,,WP_032579188.1,,UPI00044ACBA0,817,TWV68775.1,,WP_032579188.1,WP_032579188.1
A0A2M9UZM1,A0A2M9UZM1_BACFG,,WP_032533604.1,,UPI00045351D2,817,OCR29371.1; TWV38527.1,,WP_032533604.1,WP_032533604.1
A0A016FQG1,A0A016FQG1_BACFG,,WP_032533655.1,,UPI0004459CAF,1339337,EYA20508.1,,EYA20508.1,WP_032533655.1
A0A016EIV8,A0A016EIV8_BACFG,,WP_032533656.1,,UPI00044A30D3,1339337,EYA20506.1,,WP_032533656.1,WP_032533656.1
A0A016EV13,A0A016EV13_BACFG,,WP_032534388.1,,UPI00044E9B2D,1339337,EYA21939.1,,WP_032534388.1,WP_032534388.1
A0A016EN33,A0A016EN33_BACFG,,WP_032534391.1,,UPI00044EB409,1339337,EYA21941.1,,WP_032534391.1,WP_032534391.1
A0A016FUM6,A0A016FUM6_BACFG,,WP_032534431.1,,UPI00044D097A,1339337,EYA21953.1,,WP_032534431.1,WP_032534431.1
A0A015U6I3,A0A015U6I3_BACFG,66328630,WP_032555631.1,,UPI0002F8D633,1339316,EXY90487.1,,EXY90487.1,WP_032555631.1
A0A031LNJ8,A0A031LNJ8_9CREN,,WP_048100172.1,,UPI00044EEAF6,1160895,EZQ03124.1,,EZQ03124.1,WP_048100172.1
A0A7K4FTS8,A0A7K4FTS8_9CREN,,WP_048100078.1,,UPI0004509585,1540082,NON61620.1,,WP_048100078.1,WP_048100078.1
A0A7K4FS97,A0A7K4FS97_9CREN,,WP_048099322.1,,UPI00044535B7,1540082,NON61793.1,,WP_048099322.1,WP_048099322.1
A0A7K4FS69,A0A7K4FS69_9CREN,,WP_048099330.1,,UPI00044DDD58,1540082,NON61804.1,,WP_048099330.1,WP_048099330.1
A0A7K4FTS2,A0A7K4FTS2_9CREN,,WP_048099368.1,,UPI00044B6274,1540082,NON61488.1,,WP_048099368.1,WP_048099368.1
A0A7K4FWN8,A0A7K4FWN8_9CREN,,WP_048099861.1,,UPI000451A9DA,1540082,NON63361.1,,WP_048099861.1,WP_048099861.1
A0A7K4FQ87,A0A7K4FQ87_9CREN,,WP_048099863.1,,UPI0004511C98,1540082,NON61124.1,,WP_048099863.1,WP_048099863.1
A0A060HME2,A0A060HME2_9ARCH,74945422,WP_075053576.1,,UPI00049B3DD5,926571,AIC14342.1,,WP_075053576.1,WP_075053576.1
A0A060HGL2,A0A060HGL2_9ARCH,74945543,WP_075053684.1,,UPI000499C361,926571,AIC14470.1,,WP_075053684.1,WP_075053684.1
A0A060HHD0,A0A060HHD0_9ARCH,74946003,WP_075054062.1,,UPI000499F2F3,926571,AIC14953.1,,WP_075054062.1,WP_075054062.1
A0A060HPC3,A0A060HPC3_9ARCH,74946109,WP_075054152.1,,UPI000499C37D,926571,AIC15062.1,,WP_075054152.1,WP_075054152.1
A0A060HJ13,A0A060HJ13_9ARCH,74946327,WP_075054333.1,,UPI00049A2DD5,926571,AIC15295.1,,WP_075054333.1,WP_075054333.1
A0A060HR53,A0A060HR53_9ARCH,74946685,WP_075054623.1,,UPI00049A421A,926571,AIC15662.1,,WP_075054623.1,WP_075054623.1
A0A060HJS5,A0A060HJS5_9ARCH,74946789,WP_075054701.1,,UPI00049B216C,926571,AIC15768.1,,WP_075054701.1,WP_075054701.1
A0A060HPC0,A0A060HPC0_9ARCH,74947940,WP_075055627.1,,UPI000499E3E1,926571,AIC16975.1,,WP_075055627.1,WP_075055627.1
A0A7W2UMN3,A0A7W2UMN3_9ACTN,,WP_037964362.1,,UPI00044B4A6A,2759524,MBA6437867.1,,WP_037964362.1,WP_037964362.1
A0A560CEC9,A0A560CEC9_AZOBR,56451518,WP_035672505.1,,UPI00049B27DF,192,KAA0679375.1; KAA1054650.1; PNQ96053.1; QCN93796.1; QCO00997.1; QCO09909.1; TWA60769.1; TWA82349.1,,WP_035672505.1,WP_035672505.1
A0A1B2D128,A0A1B2D128_9BURK,74939843,WP_042414832.1,,UPI0005AB4770,225991,CAB5687945.1; MDH0362980.1,,WP_042414832.1,WP_042414832.1
A0A1B2D0V6,A0A1B2D0V6_9BURK,74939934,WP_042419439.1,,UPI00044599CF,225991,CAB5700300.1; MDH0364058.1; MDH2005286.1,,WP_042419439.1,WP_042419439.1
A0A0B2XZA6,A0A0B2XZA6_ACIBA,,WP_000206511.1,,UPI0001859FD1,470,AKA30524.1; KQD44989.1; MQR51258.1; RSR56633.1,,WP_000206511.1,WP_000206511.1
A0A2M9V1L7,A0A2M9V1L7_BACFG,,WP_005793815.1,,UPI000043E8A5,817,KAA5208262.1; MCZ2586005.1; MCZ2703061.1; PJY70007.1,,WP_005793815.1,WP_005793815.1
A0A081UK80,A0A081UK80_BACFG,,WP_005777804.1,,UPI0001B48F0E,817,HJH45744.1; KFX74070.1; MCZ2686215.1; QCQ46289.1; QCQ50627.1; RGY68032.1; RHH15164.1,,WP_005777804.1,WP_005777804.1
A0A5M5XH15,A0A5M5XH15_BACFG,85239074,WP_005779428.1,,UPI0001EC4143,817,KAA5210448.1; MCZ2586858.1; MCZ2689438.1; OCR31209.1,,WP_005779428.1,WP_005779428.1
A0A5M5XPH6,A0A5M5XPH6_BACFG,,WP_005779472.1,,UPI0001B4A1DE,817,KAA5210428.1; MCZ2689458.1,,WP_005779472.1,WP_005779472.1
A0A5C6JQQ7,A0A5C6JQQ7_BACFG,,WP_005786604.1,,UPI000269311A,817,TWV44052.1; UVR46240.1,,WP_005786604.1,WP_005786604.1
A0A2M9V7I9,A0A2M9V7I9_BACFG,,WP_005787766.1,,UPI0001AFB951,817,KAA4996679.1; PJY74635.1; TWV36472.1; UVR46812.1,,WP_005787766.1,WP_005787766.1
A0A2M9V7I2,A0A2M9V7I2_BACFG,,WP_005787771.1,,UPI0001AFB953,817,KAA4755355.1; KAA4996681.1; KAA5176222.1; PJY74633.1; TWV36474.1; UVR46814.1,,WP_005787771.1,WP_005787771.1
A0A2M9VBX1,A0A2M9VBX1_BACFG,,WP_005793898.1,,UPI00025FD572,817,KAA5208229.1; MCZ2586038.1; MCZ2703093.1; PJY76166.1; RGY68072.1; UVR46756.1,,WP_005793898.1,WP_005793898.1
A0A2M9VBY7,A0A2M9VBY7_BACFG,,WP_005793900.1,,UPI00025FD573,817,MCZ2703094.1; PJY76167.1; RGY68073.1; TWV35631.1,,WP_005793900.1,WP_005793900.1
A0A0I9RRX8,A0A0I9RRX8_BACFG,66328640,WP_005793902.1,,UPI0002132A80,817,EGN08148.1; KAA5208227.1; MCZ2570651.1; MCZ2703095.1; PJY76168.1; QCQ46205.1; RGY68074.1; TWV66858.1; UVR46754.1,,WP_005793902.1,WP_005793902.1
A0A0I9RJQ3,A0A0I9RJQ3_BACFG,,WP_005793904.1,,UPI000043E881,817,EGN08147.1; KAA4737478.1; MCZ2570650.1; MCZ2703096.1; PJY76169.1; QCQ46204.1; RGY68075.1; TWV38381.1,,WP_005793904.1,WP_005793904.1
A0A2T1IZZ6,A0A2T1IZZ6_ACIRA,56305425,WP_005014853.1,,UPI0001B1271A,40216,HCM31475.1; TNX94139.1,,WP_005014853.1,WP_005014853.1
A0A068DYF6,A0A068DYF6_STAAU,,WP_000759682.1,,UPI000009BB0A,1280,CAA4390157.1; CAA4697933.1; CAA6112901.1; CAA6379843.1; CAC5809128.1; CAD7353833.1; GBV20726.1; KMR36205.1; KMR56408.1; MBA5985529.1; MVI55269.1; MVK33819.1; MVL46791.1; MVM10201.1; OCQ38724.1; SRZ68055.1,,WP_000759682.1,WP_000759682.1
A0A125V6Q8,A0A125V6Q8_9CAUD,66353969,WP_003436661.1,,UPI0000DA523C,1677909,AKP42506.1,,WP_003436661.1,WP_003436661.1
A0A125VAD3,A0A125VAD3_9CAUD,66355821,WP_003437290.1,,UPI00016C6654,1677909,AKP44255.1,,WP_003437290.1,WP_003437290.1
A0A125VA25,A0A125VA25_9CAUD,66355468,WP_003439934.1,,UPI00006DCDF1,1677909,AKP43969.1,,WP_003439934.1,WP_003439934.1
A0A125V3K5,A0A125V3K5_9CAUD,66353355,WP_004453603.1,,UPI0000DA5016,1677909,AKP41905.1,,WP_004453603.1,WP_004453603.1
A0A125V8B2,A0A125V8B2_9CAUD,,WP_004454130.1,,UPI0000DA55D3,1677909,AKP43712.1,,WP_004454130.1,WP_004454130.1
A0A069ATG0,A0A069ATG0_CLODI,66354981,WP_004454898.1,,UPI00006DCC09,1496,CDS85148.1; CDS88487.1; CDT64915.1; SJS31472.1; VHZ16481.1,,WP_004454898.1,WP_004454898.1
A0A015X6E4,A0A015X6E4_BACFG,,WP_004312499.1,,UPI0001CEF090,1339316,EXY88145.1,,WP_004312499.1,WP_004312499.1
A0A015X654,A0A015X654_BACFG,,WP_004312502.1,,UPI0001CEF093,1339316,EXY88065.1,,WP_004312502.1,WP_004312502.1
A0A5C4KRH5,A0A5C4KRH5_PSEJE,,WP_007961867.1,,UPI0002701C21,77298,TNB90804.1,,WP_007961867.1,WP_007961867.1
A0A1H1HNH4,A0A1H1HNH4_9PSED,,WP_016979404.1,,UPI00031700E1,129847,SDR26932.1; TWR66277.1,,WP_016979404.1,WP_016979404.1
A0A7W2EXP7,A0A7W2EXP7_BACFG,,WP_011202839.1,,UPI000043E8A3,817,MCZ2586006.1,,WP_011202839.1,WP_011202839.1
A0A0I9RSQ7,A0A0I9RSQ7_BACFN,,WP_010993004.1,,UPI00004E250E,272559,CAH08117.1,,WP_010993004.1,WP_010993004.1
A0A2M9VA13,A0A2M9VA13_BACFG,66332226,WP_005798706.1,,UPI00025FD684,817,MCZ2570726.1; MCZ2703684.1; PJY75502.1; UVR50169.1,,WP_005798706.1,WP_005798706.1
A0A3E5I693,A0A3E5I693_BACFG,,WP_005813894.1,,UPI000280907A,817,KAA5167596.1; TWV74884.1; UVO90742.1,,WP_005813894.1,WP_005813894.1
G0JT75,G0JT75_9PROT,,WP_014030224.1,,UPI00020D26A5,743299,AEM48981.1,,WP_014030224.1,WP_014030224.1
B5D0N8,B5D0N8_PHOPM,60971323,WP_007562211.1,,UPI00017EF69A,484018,EDY95082.1,,WP_007562211.1,WP_007562211.1
A0A016FPW2,A0A016FPW2_BACFG,,WP_032532879.1,,UPI00044684B5,1339337,EYA20283.1,,WP_032532879.1,WP_032532879.1
A0A016ELF2,A0A016ELF2_BACFG,,WP_032533106.1,,UPI000446E1E7,1339337,EYA18964.1,,WP_032533106.1,WP_032533106.1
A0A069DA33,A0A069DA33_9BACL,,WP_047910416.1,,UPI0004DAE241,1499968,GAK39227.1,,WP_047910416.1,WP_047910416.1
